game_id,game_fmt,game_type,field_content,game_length,name1,name2,result_type,winner
ultimate_lightning-2006.7-3900,.xml,ultimate lightning,EAFAACGMBAAKADDHAJGBDDLHAAAFAAAAIAAEAAAAAA__AA__AAAA__AA__AASRXWTRPAQAAPAOAAUAASNTAAAPAQAAYNAVAAAAPA,27,Player 1,Player 2,3,2
ultimate.2003.11.06.5252,.gsn,ultimate lightning,ADDHDEMBGAAAACAHFDABAAKJAALAAIAGAAAFAAAEAA__AA__AAAA__AA__AARSOASAAAAANWATXPAAAAQQAVTPAAAAYNUPPRAAAA,618,red,blue,1,2
ultimate.2003.06.01.51,.gsn,ultimate lightning,EAHFDAFDDJAAACDAAAAEAIAAABMBAHAGAAAGLAAKAA__AA__AAAA__AA__AAAAAAAAAAAASXYNAUWRSVATNOATPPAAQAQAARAPAP,167,red,blue,3,1
ultimate.2003.06.02.404,.gsn,ultimate lightning,AAAADCBGEAADAAFFEAAAAKAAAHAAAALDMBJHDAIGAA__AA__AAAA__AA__AAVAAAARAASWXAPARSAAQATNOAAATAPPAYANUAAAQP,55,red,blue,1,1
ultimate_lightning-2005.11-2522,.xml,ultimate lightning,EDFBDADADAMGBJGAICFAHAHAAAAAAALKAAAAAAEAAA__AA__AAAA__AA__AAAXAAWAAAAAAAAAAAAUAAPTVRPOPSTAYSAQPQNRAN,117,Player 1,Player 2,3,1
ultimate_lightning-2014.8-1535,.xml,ultimate lightning,AAAADAAGAAAAAAAAAAAAELDBIDCAHAFHMJGEKBFDAA__AA__AAAA__AA__AAPQVANAAANAPWUSRPXSRPQAAATAOATAYAAAAAAAAA,66,Player 1,Player 2,3,2
ultimate_lightning-2006.1-9311,.xml,ultimate lightning,AAEAAAAHAAADBDAAMBDAAFILFEHCKAAAGJADAGAAAA__AA__AAAA__AA__AASRTQSAAAAANWOAXRAAAANQUPTAAAAAYPPPVAAAAA,264,Player 1,Player 2,3,2
ultimate_lightning-2005.10-971,.xml,ultimate lightning,MEADADAAAAEDAABAAAAAHHCBGFJAGALKIDAAFAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAATWPVXUSRAASOPTPQPNAAAAAAQRNY,99,Player 1,Player 2,1,1
ultimate.2003.11.10.4168,.gsn,ultimate lightning,ADAAAADBAAAAEMADEBFAALAHAAHAAAGJACFDAIGKAA__AA__AAAA__AA__AAQSTASAAAAANWOAXRAAAANVPTAPAAAAYQUPPRAAAA,109,red,blue,1,1
ultimate.2003.05.08.384,.gsn,ultimate lightning,FABADAAHAMEABAIAACAJDAFAGAALAHEADADAAKAGAA__AA__AAAA__AA__AAAQASAAVAAAPUXTPQOPAAANAASAWAPARYTNARAAAA,189,red,blue,1,1
ultimate.2003.09.09.5736,.gsn,ultimate lightning,EEAFDFHABMDAAAAAAHABAAAALAAAAAIGADDKACJGAA__AA__AAAA__AA__AAAARAAXATAQATAVQAWAAAAANYAPONAAARSPPASPUA,63,red,blue,1,1
ultimate.2003.05.15.151,.gsn,ultimate lightning,MBADEFHCGGBAAAADEFDDAAHAAAAAAALKAAIAAAJAAA__AA__AAAA__AA__AAQAAUWAQAXAAAAAAAOAVPRAAASAAAAPTPSPTRANNY,55,red,blue,1,1
ultimate_lightning-2006.0-3057,.xml,ultimate lightning,MDBEBADAADFGAJDFIAAEHACHGAAAAALKAAAAAAAAAA__AA__AAAA__AA__AAAATVAAXSAAUWAAAAAAAQNSAAAAAOPPRPPAARTYQN,133,Player 1,Player 2,1,1
ultimate.2003.12.27.3636,.gsn,ultimate lightning,FBDHMAAAAABLKDEAAAAAHIJCGAAAAADGFEDAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAQPXSURPTQNVTYOWPSPNR,206,red,blue,1,2
ultimate.2003.05.11.355,.gsn,ultimate lightning,FGFEDMBCDAEDDAABAAAAAAAAAAAHAALKAAJGAHAIAA__AA__AAAA__AA__AAAAAAAAAAAASAAXAAWPAAOATPAPAVASNQQYTUNPRR,100,red,blue,1,2
ultimate_lightning-2005.9-5930,.xml,ultimate lightning,DDAAAAAABMEAAAAAAAABFHCAAAAJHEGIKADDALGFAA__AA__AAAA__AA__AARSAAVRAAUXPPAAOAAAAAQNWAPPTAAASYNQAAATAA,136,Player 1,Player 2,1,2
ultimate.2003.05.19.38,.gsn,ultimate lightning,EDAAAAAADFDAAAHAAAADAIACABAHAALKMBGFEAGJAA__AA__AAAA__AA__AAWXATAAAAVAQAPAARAAAANQPPAAAASRYNAPTAAUOS,73,red,blue,1,1
ultimate_lightning-2005.9-4706,.xml,ultimate lightning,DEBDFGMBGEFADHAAKCAAAAAIAAAHAAAALAAAJDAAAA__AA__AAAA__AA__AATUAORSVAPNXQAPNTPAWQAAASYPRAAAAAAAAAAAAA,283,Player 1,Player 2,13,1
ultimate_lightning-2005.9-7942,.xml,ultimate lightning,DEMDAABCFBFAIEAAHDAGAGAHAADAJAAAAKAALAAAAA__AA__AAAA__AA__AAWXAUSAAAVSTTAONQAAAAPARAAAAAAAPQYNRAAAPP,26,Player 1,Player 2,1,2
ultimate_lightning-2005.10-4795,.xml,ultimate lightning,EMBBEAAAAAIDAAAAAAAAFLAAKDAAJAGDHCFDAHGAAA__AA__AAAA__AA__AAASAUAWAXAAQATAOAPAPAAYANANAVAPSAQARTRAPA,51,Player 1,Player 2,1,1
ultimate.2003.06.17.350,.gsn,ultimate lightning,DKDHFBEDEMAAAAABFDIGAAAAAGAALJAAAAAACHAAAA__AA__AAAA__AA__AAAAAAAAAAAATAWAVXATAANPOUSAPRPAAPQYSARNQA,83,red,blue,1,1
ultimate.2003.05.21.136,.gsn,ultimate lightning,ECDDDDGABMAFAAAAAAFBAAAAAAAAAEJGAHIAHALKAA__AA__AAAA__AA__AAQRAASQAAXTAAAWPAPVAAAATANOSUPAAAAPAAYARN,73,red,blue,1,1
ultimate_lightning-2006.1-4398,.xml,ultimate lightning,FDDDDAAAAAAAAAAAAAAAFGAAHECMHABBAAGJKELIAA__AA__AAAA__AA__AAPXTQPPQSWATROASARPVAAAANUNAAAAAAAAYAAAAA,123,Player 1,Player 2,1,1
ultimate.2003.08.10.185,.gsn,ultimate lightning,DDAAEHAAADDAAAJMIAAAFAAAEHAACFGLAABBAAKGAA__AA__AAAA__AA__AASSAARPAATTVPAAXAPAWANURAAQAAOAYNAAAAQAAP,120,red,blue,1,2
ultimate_lightning-2005.9-6876,.xml,ultimate lightning,AAAAAADDDDAAAAAGFFEEAAAAAGHHIJMAAAABBLKCAA__AA__AAAA__AA__AASRAWARXPAAAVOAPANAUSAAAAPTYTNAPAAAQAAAAQ,43,Player 1,Player 2,3,2
ultimate_lightning-2006.0-796,.xml,ultimate lightning,MBEJAAAGLHBFCHAAAAIEFKGAAAAAAADDAADDAAAAAA__AA__AAAA__AA__AAVSAAARAARSXAPTAATAAWYUAAAAOAAQNNPAPAAAQP,172,Player 1,Player 2,1,2
ultimate_lightning-2006.0-1286,.xml,ultimate lightning,BEBFDAAADAMGDJADAIEAHACHAGAAAAFKAAAALAAAAA__AA__AAAA__AA__AAWUAAAAAAAAAAOTAAXTRPAAAAQSAAAAPQNNSPYRVP,375,Player 1,Player 2,3,1
ultimate_lightning-2006.4-1141,.xml,ultimate lightning,BEAAAAAAFMBDAAAAAADFDHAAAAAAJDGICKAGLHAEAA__AA__AAAA__AA__AAAAXAAAAWAAAATASSATAAQNYQVOUNRPRAPAAAAPAP,200,Player 1,Player 2,1,2
ultimate.2003.06.18.699,.gsn,ultimate lightning,FBBDHEMFDAAECADAAHJAGAKAALAAIAAAADAAAAGAAA__AA__AAAA__AA__AAAAAAAAAAASVSAXUAATAWRAOTAAYNAPPPPARANQAQ,189,red,blue,3,1
ultimate.2003.05.28.56,.gsn,ultimate lightning,ALAEFAAGADIAMBADCAJAADAKAAFHAHAAEAGABADAAA__AA__AAAA__AA__AAAAAAAAAAAAUARWSAAXASPVPTAAOTQRPAPAAQANNY,108,red,blue,1,2
ultimate.2003.09.01.2365,.gsn,ultimate lightning,DFGAAAAEBMFGDAAAADHBAAAAACAAAEAJAAHLIADKAA__AA__AAAA__AA__AARAUXANAVAAAPAPAWOTSPAANTAPAAARAAYAAQAAQS,203,red,blue,1,1
ultimate_lightning-2006.4-889,.xml,ultimate lightning,MBEAAAAAAABJDAAAAADAEDFAAAAADHFGCKAAGHLIAA__AA__AAAA__AA__AAAAAAAAAAAARSXTAAVOWRQUAAAAAATNPSPAPPAQNY,103,Player 1,Player 2,3,1
ultimate.2003.09.27.2014,.gsn,ultimate lightning,MBGAADFAAEBCADFAAAJAAKAALAEIAHDAGAAHADAAAA__AA__AAAA__AA__AAPAAAXPAATPAAAPAAAAAAAAARQWVRSQAAATYONUSN,123,red,blue,1,1
ultimate_lightning-2005.11-2754,.xml,ultimate lightning,DFDAHDBEDMEAIAAAJBFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AAAAAAAAAAAAAAAUWXOAAAASRPQPPNVAANTRPSYQTA,178,Player 1,Player 2,1,2
ultimate_lightning-2005.11-2602,.xml,ultimate lightning,DJFMEIBBDDAAAAAAAAAADFHLGEHCGKAAAAAAAAAAAA__AA__AAAA__AA__AAASPUSAQAVRPAAAAWAXANANAAPAROTAQATAAPAAAY,197,Player 1,Player 2,1,1
ultimate.2003.09.23.2299,.gsn,ultimate lightning,FAADAEBACFDAAHADMAKAJAALAEHADAIAAGAABAGAAA__AA__AAAA__AA__AAUQOYSVXARRWAAAAQAASAPAAAAAAAAPAATNPPNTAA,208,red,blue,1,2
ultimate_lightning-2006.4-1774,.xml,ultimate lightning,DDADECMAEBBGAHIJHADFAAAAAAAAAAFAKAAAALAGAA__AA__AAAA__AA__AAASPXAAWPSAQVATAATOUANPAAAAAAPRYQAAAAAARN,35,Player 1,Player 2,1,1
ultimate.2003.12.03.5332,.gsn,ultimate lightning,MBFADDAAHEBFAHADAAAEAAAAAAAAAALGKADJCAGIAA__AA__AAAA__AA__AAAPAAXAAAPAAWANPANVAASAQAORARPSATAYQAUATA,115,red,blue,1,1
ultimate.2003.05.29.410,.gsn,ultimate lightning,AAGAEAABGAAHAFAADMDAEDAAJCABFAAAADLKHAAIAA__AA__AAAA__AA__AAAVAPXWTANNATAYUOAARAQRAAAAAAASPSPAAAAAQP,52,red,blue,1,2
ultimate.2003.12.07.3495,.gsn,ultimate lightning,AAAAAEFGJMAAAAADBCHBAAAAADEGDKAAAAADLIFHAA__AA__AAAA__AA__AAQPAUNNTAPPAAAASXSAAAAAATVYWOAAAAPAQRRAAA,97,red,blue,1,1
ultimate.2003.05.27.208,.gsn,ultimate lightning,DMEBAADDAAHEBCAAHDAAAALAAGKFAJGAAAFAAAAIAA__AA__AAAA__AA__AAUVSAASAARAAAARAAOAAANXPQAAPWAAYQNPTAPTAA,154,red,blue,1,2
ultimate_lightning-2014.9-676,.xml,ultimate lightning,ABMBAFAAAGAALEFCJGDAHIAEKDDHDAAAAAAAAAAAAA__AA__AAAA__AA__AAQAXAAAATAUAVAAWAAOSAAAASAAPPQNAATYRAPPRN,50,Player 1,Player 2,3,2
ultimate_lightning-2006.4-1084,.xml,ultimate lightning,MEAADAAAAAEDFAADAALAAFABCABAADIKAAJAHHGGAA__AA__AAAA__AA__AAARTAAAAPSAANWASRATUAAAAANVXAAAQPOPAQYPAA,95,Player 1,Player 2,1,1
ultimate_lightning-2006.5-6599,.xml,ultimate lightning,AAAAAEFHMJAAAAAGDLBEAAAAACFBHDAAAAAGKDIDAA__AA__AAAA__AA__AAAAVOARAAAXARUAANATPYQWATNPAPASPAQASAAAAA,167,Player 1,Player 2,3,2
ultimate.2003.06.17.43,.gsn,ultimate lightning,AEADABFBFMADAADAGCGEAAIKAHDLAJAAAAAAAAAHAA__AA__AAAA__AA__AATAASAAATAAAAAAWRAOAXAPAAANSAVRAAUPQNPPQY,92,red,blue,1,2
ultimate_lightning-2013.10-1353,.xml,ultimate lightning,GDEAABDABGAAAMJHAAAFHAAAAAADIAELACKADAAFAA__AA__AAAA__AA__AAAVAAWTAQXAAATORAUAAANAQPAPYSANRPAAAAAAPS,93,Player 1,Player 2,1,1
ultimate_lightning-2006.0-1364,.xml,ultimate lightning,DFDAHDBEDMEAIAAAJBFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AAAAQAAAAQAAAAATAAPWAAAARPPSOPAARXNUAVYNTS,202,Player 1,Player 2,1,2
ultimate.2003.05.22.165,.gsn,ultimate lightning,BEADDDECFFMAHAAAAAGDABAAAAAAAALKAHJAAAIGAA__AA__AAAA__AA__AAWXVONNASAUPAAAAAAAARYAATAAATASAPAAPARQPQ,115,red,blue,1,1
ultimate_lightning-2005.9-7717,.xml,ultimate lightning,AIEMJFDHGAABDHDECDBAAAAAAAAAAAAFALAAKAGAAA__AA__AAAA__AA__AAAAAAAAAAAAAAVPAAPTAAAASXQSOWAATRNPYPUNQR,78,Player 1,Player 2,1,2
ultimate_lightning-2006.1-6191,.xml,ultimate lightning,AAACDEEFABAHAADLMABGDKDAAAAHFAAGAAAJAAIAAA__AA__AAAA__AA__AARAPRAAAAAAUAAXAAWTAAPVOQAATPQAAYNNSAAAPS,78,Player 1,Player 2,3,2
ultimate_lightning-2005.10-4813,.xml,ultimate lightning,MBECDADAADGFDJFBIAAEHAHAGAAAAALKAAAAAAAAAA__AA__AAAA__AA__AAQAAATAPAPAATAOAWASARXAYAQAVNSARPAAANAUAP,47,Player 1,Player 2,3,1
ultimate.2003.10.08.2676,.gsn,ultimate lightning,BAAADAAAABAHMEGFCHGAAALKFEJIAADAAAADAAADAA__AA__AAAA__AA__AAAANTAAAAAAAAVAAAAAAAAPQRQRWPPAXSTYUPONSA,298,red,blue,3,2
ultimate.2003.09.28.3458,.gsn,ultimate lightning,AEALAFMEAAAHAAAAHADAAABIAKCJDAAADBGDFGAAAA__AA__AAAA__AA__AAPWOVSXRUTTAAAAAAARAAAAAAAAAAASAAPPPNYQNQ,89,red,blue,3,1
ultimate_lightning-2014.3-1512,.xml,ultimate lightning,AAAAEHFAAAAFMAAGACEAAAAALADAADBIHDBKGDAJAA__AA__AAAA__AA__AATQNYNQUVRPAAAAAAAAWXAAAAAAATPPAAAAAOSPRS,69,Player 1,Player 2,1,1
ultimate.2003.08.01.2233,.gsn,ultimate lightning,ADADAAEBDMAFHKFGCBLHAAJAAAAIEGAADAAAAAAAAA__AA__AAAA__AA__AATQSXPPWSPTQRNYNVOURPAAAAAAAAAAAAAAAAAAAA,159,red,blue,1,1
ultimate_lightning-2006.0-5591,.xml,ultimate lightning,FFDADDBMEDIAAAAAACKHAAHAAAAAAGAGBEAALJAAAA__AA__AAAA__AA__AAVSAAARAARSXAPTAATAAWYUAAAAOAAQNNPAPAAAPQ,231,Player 1,Player 2,1,1
ultimate_lightning-2014.3-717,.xml,ultimate lightning,HGDBCLMBGHFEAAAAAAEFAAAAAAADAAKADAIADAAJAA__AA__AAAA__AA__AAAAAAAAAAAAQTAVNQSXSPATOYWARRUAPAAAANPAAP,177,Player 1,Player 2,1,1
ultimate.2003.06.21.795,.gsn,ultimate lightning,DEHMBHAAAABIJEGACDAAFGALDAKDAAAAAAAFAAAAAA__AA__AAAA__AA__AAAAAASPAARAARXAAAWTASATNPVAOAUAPQNYQAAAAP,210,red,blue,3,2
ultimate.2003.09.25.3104,.gsn,ultimate lightning,AADDFAMBDDAAAAGAAIAAAAKCBGFEEAAAAHLAHAAJAA__AA__AAAA__AA__AASRAAAQVOSAAAPAAAAAAQAAXAAWTANPAPAAPTYURN,143,red,blue,1,1
ultimate.2003.06.24.627,.gsn,ultimate lightning,EBGEDBMHADAFAAHDDCKJAAAAAALAAAAAAAGAAAIFAA__AA__AAAA__AA__AAASAASVYXTUAAAWAAAAAAAAROAAQNAAAPRTPPNQPA,219,red,blue,1,1
ultimate_lightning-2006.5-1795,.xml,ultimate lightning,AFAAJAHMAHGAAAAAAAIAAAECEFDAAGADAKDDLABBAA__AA__AAAA__AA__AARSAXRSAPAAAWTPAUAAAANOAQAAAAAAYNQVTAAPAP,50,Player 1,Player 2,3,2
ultimate.2003.12.12.5877,.gsn,ultimate lightning,DGMGFDEEDDAABAIAACHBJAHALAAKAFAAAAAAAAAAAA__AA__AAAA__AA__AAQSAXSVAWURQAAAAAAAAANTPOAAAAATRNYPAAAAPP,146,red,blue,1,2
ultimate.2003.05.31.171,.gsn,ultimate lightning,AAGADFAAHMDAAIAAEACJEALABAABKAAHADAGDAFAAA__AA__AAAA__AA__AAVSAAWAAAURAXAATPAONNAAASAARATAAAPQPQYPAA,208,red,blue,3,2
ultimate.2003.06.01.417,.gsn,ultimate lightning,MAAAHFDADEEBAAADHAAFCJDAKAAAAABILAAGAAAGAA__AA__AAAA__AA__AASAAAUAAAAAAWPAAXAPVSQAOTAARNAAAARAYTNPQP,109,red,blue,1,1
ultimate.2003.12.10.6209,.gsn,ultimate lightning,BHECKGMJBGDDIFEFLHDDAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAANVSXQSWPUNRQTYPPTOPR,249,red,blue,3,2
ultimate.2003.05.28.402,.gsn,ultimate lightning,BBHMEADHEDAAADCAAAAAAKAAJAAAAFGFAADIALGAAA__AA__AAAA__AA__AAAASAAATAAAAOXVAANAUWAATPRAPSNAAPQPRAQYAA,185,red,blue,1,1
ultimate.2003.09.25.3060,.gsn,ultimate lightning,ADELAMBAAAADAAADAADAAHAKAIAAHAAEABGGCJFFAA__AA__AAAA__AA__AAAAAAAAAAAASRWAAAPAQAXTNPRSOVUAAYQNAAPTPA,154,red,blue,1,2
ultimate.2003.12.02.5937,.gsn,ultimate lightning,AJMGHBGBAAAAKLAAAAAAACAAFEAEDAAFHADDADIAAA__AA__AAAA__AA__AAQQAPAAAAAAXTROWAAAAANUTSPAAAAAYNVSRPAAPA,123,red,blue,3,1
ultimate.2003.10.08.1463,.gsn,ultimate lightning,AAEBFBACJAAAHMHAAAADADAAAAAADDGLAAAIKGFEAA__AA__AAAA__AA__AARSAATURTXWAAVOAAAPPAANNYAAAAPAAQQAAAAAPS,161,red,blue,1,1
ultimate.2003.05.22.146,.gsn,ultimate lightning,ACIFEDHDBMAAAAAAAAEBAAAADDAAAFAGHAJGAAKLAA__AA__AAAA__AA__AARAAAAAAAASSAAWUAPAAXAVATAAONTAPAPPRANQYQ,134,red,blue,1,2
ultimate.2003.12.06.5071,.gsn,ultimate lightning,AADHHEMBEAAADADLACGBAFKDAAAJAIAAAAAFAAAGAA__AA__AAAA__AA__AASAPATASARPANAAWTAAXAPAAAONYAAQUQAAAAAVPR,151,red,blue,1,1
ultimate.2003.05.15.13,.gsn,ultimate lightning,AFCHEDDDBMAAEADFGAABAAAAAAAHAAGIAAAJAALKAA__AA__AAAA__AA__AAVAAXAWYAAAAPAAAAAOPASARQAAAAAAQNRTPSTNPU,80,red,blue,1,2
ultimate.2003.09.20.5533,.gsn,ultimate lightning,BFMEDDAAAADHHABFAAAADJCLGEAAAAAIKAGAAAAAAA__AA__AAAA__AA__AASSAOAAWAURAAVAPRAAAXTAAAAAATANQNAAPPQAPY,189,red,blue,1,1
ultimate.2003.05.28.329,.gsn,ultimate lightning,HHEADDDADAFABAAAAAAAGLMBKCAAAAAIJEAGAAFAAA__AA__AAAA__AA__AAAAXAAAAAVAANAUAAWOAAPQAAAAAAPSRTYPNSTQPR,83,red,blue,1,1
ultimate_lightning-2006.4-1577,.xml,ultimate lightning,MBAAAAAABEFIAAAAAACEJDAADLAADHHGAAFDAAGKAA__AA__AAAA__AA__AARATWRSXSAAAAVAUQATANPAAOAYQNAAPAAPAPAAAA,70,Player 1,Player 2,1,2
ultimate_lightning-2005.9-3693,.xml,ultimate lightning,AAAAAAAMHLAAHAIJDADCAAGGAAAAKAABFFABEEDDAA__AA__AAAA__AA__AAAAUWAAXNAAATNOSSQVTAAARPYRPQAAAAAAPPAAAA,35,Player 1,Player 2,1,1
ultimate.2003.12.29.1645,.gsn,ultimate lightning,JCIEFHBADMDKFEGGBADDAAAAAAAAALAAAAAAAAAHAA__AA__AAAA__AA__AAAAAAAQRPRPAAAAAPSWXTAAAAAQVOSNAAAAAPTUNY,40,red,blue,3,2
ultimate_lightning-2006.0-5312,.xml,ultimate lightning,BBFEDADAADMGDJCFIAAEHAHAGAAAAALAAKAAAAAAAA__AA__AAAA__AA__AASAAAASAARATAAXAAWAUAVAAOTAPAAQNAQYPAPPRN,238,Player 1,Player 2,1,2
ultimate_lightning-2005.11-1572,.xml,ultimate lightning,BFDDEBMEHFGAJAILACADAAAAAAAAAAAAHDAAGKAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAWTOTPXVSPPSNQYUPRNRQ,268,Player 1,Player 2,1,2
ultimate_lightning-2005.9-6805,.xml,ultimate lightning,EDDDGBEMBJAFDHAGKCLIAAFAAAHAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAWXAAAAANTSPPQTUAVORYNSRPPQ,223,Player 1,Player 2,1,1
ultimate_lightning-2014.5-1449,.xml,ultimate lightning,MBDAAAAAAABEDAAAAAAAHDAAAHAAKAFDLJFGICEGAA__AA__AAAA__AA__AAARWOUSAXVSAAAAAAATAAAPAYQAPAQAANTRPANAPA,108,Player 1,Player 2,1,2
ultimate_lightning-2005.11-7657,.xml,ultimate lightning,DFDAHDBEDMEAIAAAJBFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AAAAUAASAVAAASAAAAWAATAAXTPAAAAQRNPYRPPOQN,205,Player 1,Player 2,1,1
ultimate.2003.08.03.3376,.gsn,ultimate lightning,AFAAFEBDDHAAAAHDMBAAAAGLAAACDJAAAAEIAKAGAA__AA__AAAA__AA__AAAAAAPSAAAARSAWAVXARAATAOAAYTUAAPAAPQNNQP,258,red,blue,1,2
ultimate.2003.09.28.2057,.gsn,ultimate lightning,EDDAAAMBADAGFAGABCAAHHIFAJAKDAAAAALAEAAAAA__AA__AAAA__AA__AAAPAATXOWTPAAAAAAVAAAAAARQQPPAAAAARSUYNSN,78,red,blue,1,2
ultimate.2003.06.13.200,.gsn,ultimate lightning,AAADAAEBIMADAAAHADFBAFCAAADAJGAAKEGAAALHAA__AA__AAAA__AA__AAAAAAQVAATAATAAUOAAXAAWSAAPQARNSPRAANYAPP,31,red,blue,1,1
ultimate.2003.06.16.612,.gsn,ultimate lightning,AAAAAAAAAAAAAAAAAAAABEHIGKMJBGFDLCDEFDDHAA__AA__AAAA__AA__AANPVPSAAAAATUOXQPAAAARQNSPRAAAAAAATYWAAAA,126,red,blue,3,1
ultimate_lightning-2006.1-1123,.xml,ultimate lightning,DAAAAFEAAADIMCBDAAAHDLABJAAAAAKHAAGFAAGEAA__AA__AAAA__AA__AAASAVSAUOWXAAAAARNATTAPAAPNRPPQAAAAAAAAQY,82,Player 1,Player 2,1,2
ultimate_lightning-2006.4-1765,.xml,ultimate lightning,AAAFBEMEBFAAADJDKDLDAAAGAHCHAGAAAAAAIAAAAA__AA__AAAA__AA__AAPPSSRXATNNTQPOQWPRVAAAAAYUAAAAAAAAAAAAAA,95,Player 1,Player 2,1,1
ultimate.2003.06.03.264,.gsn,ultimate lightning,EDDDGBAADMAAAHAAAABEKAAAACAAFLFGAAAJAHAIAA__AA__AAAA__AA__AAAAAAAAAAASUAVXSAPRAWPQATAAATAOPANNRAAPQY,147,red,blue,3,1
ultimate.2003.05.09.408,.gsn,ultimate lightning,EEFCAMBAFHAAAADBDAAAAAAALKDDAAGJAAIAAHGAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAASPWOPTSQXNUTPRQPRVNY,93,red,blue,1,1
ultimate_lightning-2006.2-1293,.xml,ultimate lightning,EFIAADAADBEABCAAAAGMAADHAAFDHLAAAAGAKAJAAA__AA__AAAA__AA__AAXUAASAAOSAAQTAVTAAWQAAAARRAAPNAAAAPPAPYN,153,Player 1,Player 2,1,1
ultimate_lightning-2014.5-343,.xml,ultimate lightning,FBAAAAAAAABHECAAAAGAEDHKIADGAAALMDFADJAAAA__AA__AAAA__AA__AAAAAARPSSPRAAAAPUXTWTAAAAVAQYOPAAAAAANNQA,165,Player 1,Player 2,1,1
ultimate.2003.10.13.5829,.gsn,ultimate lightning,FGAAADAHAAEHFAAAAAAAEAADKLABAAIGCDADMBAJAA__AA__AAAA__AA__AAQSUAXVSANRAAAOAAWAAATAYNPAQRATAPAAPAAAPA,25,red,blue,1,1
ultimate.2003.09.29.714,.gsn,ultimate lightning,AAEAFEMAAAAIDAAACADJHAABLAKBAHAFAAGDADGAAA__AA__AAAA__AA__AAPAAAXPVATAAAAAAAAAAAQAAAAAQPPWRNRYUTSSON,178,red,blue,3,1
ultimate_lightning-2006.5-1329,.xml,ultimate lightning,AIADHCAAAADAEDFAJEAAKABADBAAGAAGAFAAHMLAAA__AA__AAAA__AA__AARATSRPPAAANWQUXAAAAASOVNQTAAAAYAAAAAPAAP,10,Player 1,Player 2,3,2
ultimate_lightning-2014.2-1973,.xml,ultimate lightning,MEBADAAAADEAAADAAAADBAHAHAAAAJGFLAKICAGFAA__AA__AAAA__AA__AAAAAAQVAAPRTWAAAASXAAAUAOSAATAAAYRPNPQNPA,125,Player 1,Player 2,1,1
ultimate_lightning-2005.9-5971,.xml,ultimate lightning,KFBDEEDBHMGAACAALAAIAAAHAAJAAAAADGAAFDAAAA__AA__AAAA__AA__AASUYTNPTVQSWXQPNPROPRAAAAAAAAAAAAAAAAAAAA,110,Player 1,Player 2,1,2
ultimate.2003.09.15.3213,.gsn,ultimate lightning,AAAADAAAEEABAGDIAFABHDAAADAAAHAJAMLGCAKFAA__AA__AAAA__AA__AAAAAAAAAAAAPTXOUQQAAAPSNYNRPAAAASTWVRPAAA,91,red,blue,1,1
ultimate.2003.08.31.1713,.gsn,ultimate lightning,AFGAFAAADAMBAADDAEAAGDACIAAEJAHAAKAHLAABAA__AA__AAAA__AA__AAPNQURAPVAASAANXWPQPRAYAAOTATSAAAAAAAAAAA,84,red,blue,1,2
ultimate.2003.12.05.5542,.gsn,ultimate lightning,MBFADDAAHEBFAHADAAAEAAAAAAAAAALGKAGIACJDAA__AA__AAAA__AA__AAAAATWAXSAAAAPAOVNAAAANUTPYRSAAAAPQPAQRAA,81,red,blue,1,1
ultimate_lightning-2005.9-233,.xml,ultimate lightning,AAAAADCKGFAAAAADBLHFAAAAADBJGEAAAAADMIHEAA__AA__AAAA__AA__AAAPUVPPQAAAAANWPYQAAAAAOTXNRAAAAAATSSRAAA,0,Player 1,Player 2,3,2
ultimate_lightning-2005.9-7101,.xml,ultimate lightning,GFMDAAIDEBFHDAAAACHBAAAAAAAAAAAAKDEGLJAAAA__AA__AAAA__AA__AARSPAAUAARTAVAXTAOWQAAAAYAANAAAPSAAPPQNAA,217,Player 1,Player 2,1,1
ultimate_lightning-2014.6-24,.xml,ultimate lightning,AADADADAAAAAEDGJEAAAAGHIABMBAAAFCKAHLFAAAA__AA__AAAA__AA__AAAAWPAAARSXAAAAAASPTPAAAARUPVONAAAAAQTQNY,148,Player 1,Player 2,1,2
ultimate_lightning-2006.2-5863,.xml,ultimate lightning,EEFADAALAMDFADAGAABAAHAACAADABKAHAJAGAIAAA__AA__AAAA__AA__AAPUAAVPAASSAQAARAAAAARNXAAAWYNATQAAAPAOPT,203,Player 1,Player 2,1,1
ultimate_lightning-2005.9-5975,.xml,ultimate lightning,HEBDGEDBCMIADKAALHFJAAGAAADAAAAAAAAAAFAAAA__AA__AAAA__AA__AAARXWASQTAAAVQAAAPUAAATOAAAPPAAANYNAPRSAA,145,Player 1,Player 2,1,1
